time,X_value,Y_value,Z_value
192.490,-14.70998,-2.09753,-18.65988
192.594,-14.42395,5.70693,-19.31365
192.692,-18.01972,4.29041,-19.50434
192.794,-17.54301,6.78293,-19.51796
192.895,-17.92438,4.23593,-19.51796
192.994,-13.67483,-7.49119,-17.59749
193.109,-8.82598,2.28822,-17.39318
193.194,-10.37871,3.40509,-19.00039
193.294,-16.43976,5.74779,-16.35804
193.393,-15.82684,2.47890,-18.57815
193.493,-11.67264,2.76493,-19.40899
193.592,-13.48414,4.57644,-19.49072
193.693,-14.80532,2.81941,-19.51796
193.792,-12.76227,3.41871,-19.51796
193.893,-12.87123,2.77855,-19.51796
193.992,-13.06191,3.80008,-18.38747
194.095,-12.91209,2.47890,-19.24555
194.193,-14.85980,4.48109,-19.49072
194.295,-11.27765,-1.25307,-19.51796
194.404,-11.75436,3.56853,-19.15021
194.493,-13.67483,1.47100,-17.61111
194.594,-10.09268,3.05096,-19.06849
194.694,-10.13354,0.04086,-18.08782
194.794,-10.84180,2.41080,-15.63616
194.895,-12.70778,-3.17354,-16.86199
194.994,-9.80665,0.53119,-15.29565
195.094,-13.02105,-4.76712,-16.22183
195.193,-9.54786,-2.19288,-13.15726
195.297,-11.99953,-3.54129,-16.05839
195.429,-13.67483,-3.82732,-13.89275
195.496,-13.45690,-5.88399,-12.02677
195.598,-9.83389,-5.77503,-12.92571
195.696,-12.70778,-7.60015,-8.18583
195.799,-11.52281,-7.00086,-11.19593
195.897,-8.39013,-7.09620,-7.65464
195.997,-8.37651,-5.78865,-9.71131
196.097,-8.51272,-3.41871,-10.71921
196.197,-12.35366,3.73198,-2.34270
196.297,-11.34575,1.32117,-10.54215
196.397,-15.10497,0.55843,-5.25745
196.497,-11.35937,0.27241,-8.70340
196.599,-15.77236,3.32336,0.76274
196.709,-15.81322,3.36423,0.16344
196.797,-12.62606,5.38004,-3.02372
196.897,-13.30708,4.93057,-6.68759
196.997,-13.27984,5.40728,-7.31413
197.101,-12.12211,3.39147,-14.01534
197.197,-12.25831,5.14849,-18.15592
197.298,-11.25041,9.28908,-16.28994
197.410,-15.30927,6.04743,-14.87342
197.498,-10.37871,5.36642,-17.69283
197.598,-12.76227,9.86113,-19.06849
197.698,-12.20383,4.45385,-18.97314
197.798,-13.13002,6.44242,-10.28336
197.902,-14.70998,6.60587,4.48109
197.998,-12.43538,2.81941,0.65378
198.100,-10.17440,2.61511,-4.52196
198.207,-9.53424,4.87608,-2.09753
198.300,-9.99734,1.55272,-2.90113
198.408,-8.07687,0.25879,-3.47319
198.500,-8.24031,-0.19068,-3.54129
198.614,-7.09620,0.44947,-1.19859
198.700,-8.06325,0.57205,0.40861
198.801,-5.99295,1.37566,1.82513
198.900,-12.59882,2.22012,-0.83084
199.004,-1.45738,0.27241,-9.64321
199.103,-10.31060,2.45166,-11.83608
199.205,-12.43538,-0.08172,-10.70559
199.303,-9.86113,-0.99429,-7.57291
199.403,-11.03248,-0.70826,-7.87256
199.504,-11.38661,-0.31327,-8.33565
199.603,-12.12211,-0.19068,-8.41737
199.703,-11.82246,0.81722,-9.08477
199.806,-13.70207,1.47100,-10.05182
199.904,-14.12430,1.34841,-10.56939
200.006,-12.54434,0.98067,-8.79874
200.104,-13.41604,1.34841,-11.57730
200.204,-12.81675,2.31546,-9.31632
200.304,-13.38880,1.22583,-8.37651
200.404,-11.57730,4.24955,-8.88047
200.504,-10.95076,1.86599,-2.62873
200.604,-14.31499,6.57863,-8.14497
200.706,-12.12211,8.37651,-9.35718
200.804,-18.60539,6.74207,-1.81151
200.907,-18.53729,4.50834,-1.08963
201.004,-19.02763,6.37432,2.01581
201.105,-18.64626,4.50834,0.25879
201.204,-16.72579,4.71264,-2.71045
201.305,-17.25698,4.53558,2.90113
201.411,-16.14011,3.37785,-0.09534
201.509,-12.19021,3.07820,-2.02943
201.607,-12.96657,1.41652,3.18716
201.709,-11.87694,-1.13049,5.88399
201.807,-10.25612,-0.54481,4.53558
201.907,-9.34356,0.19068,0.69464
202.010,-8.73064,-1.32117,2.66959
202.123,-8.82598,-2.54700,5.67969
202.208,-7.13706,-1.67530,5.20297
202.318,-4.56282,-2.12477,5.09401
202.408,-5.20297,-2.75131,5.73417
202.508,-3.40509,-2.87389,5.05315
202.608,-3.78646,-5.23021,4.49471
202.708,-0.09534,-4.49471,2.38356
202.825,-0.92618,-1.53910,4.37213
202.909,-0.31327,-3.24164,0.78998
203.008,0.80360,-2.51976,-0.99429
203.109,0.88532,-1.68892,-2.30184
203.209,0.88532,0.16344,-4.94419
203.308,1.70254,-1.98857,-7.35499
203.408,0.47671,2.41080,-9.46614
203.508,0.44947,1.21221,-10.71921
203.609,-2.64235,2.90113,-13.96086
203.710,-1.06239,3.32336,-15.09134
203.809,-2.27460,3.74560,-17.39318
203.909,-2.02943,3.82732,-19.19107
204.009,-5.44814,6.60587,-19.38175
204.111,-3.70473,6.30622,-19.50434
204.209,-9.03029,5.70693,-18.34661
204.310,-7.88618,5.02591,-18.45557
204.433,-9.18011,3.54129,-18.57815
204.509,-11.16868,3.77284,-18.08782
204.609,-13.29346,1.34841,-13.48414
204.709,-15.35013,2.30184,-9.26184
204.826,-14.56015,1.70254,-11.10058
204.910,-14.49205,1.74340,-8.48548
205.011,-13.26622,1.30755,-7.64102
205.110,-15.18669,0.95342,-1.03515
205.210,-12.76227,-0.83084,-0.54481
205.314,-12.43538,-1.51186,1.02153
205.414,-11.18231,-0.89894,2.24736
205.510,-11.65902,-2.69683,6.83741
205.612,-7.98152,-4.98505,1.41652
205.712,-7.73636,-3.15992,5.14849
205.810,-6.66035,-3.69111,6.34708
205.910,-4.44023,-3.60939,5.05315
206.011,-2.79217,-3.06458,5.02591
206.111,-2.30184,-2.49252,4.09972
206.225,-2.11115,-2.65597,3.71835
206.311,-0.70826,-3.18716,3.71835
206.411,-0.23155,-2.56063,0.44947
206.511,-0.73550,-2.50614,-5.39366
206.611,0.96704,-0.83084,-6.98724
206.711,0.93980,-0.93980,-9.65683
206.811,-0.21793,1.07601,-10.31060
206.913,1.37566,0.20431,-12.61244
207.012,-2.54700,4.67178,-15.40461
207.111,-0.80360,2.50614,-16.49424
207.211,-3.01010,6.45604,-17.95162
207.315,-2.47890,1.34841,-18.56453
207.447,-6.66035,8.18583,-18.94590
207.512,-6.57863,1.83875,-18.78246
207.612,-10.96438,6.98724,-18.11506
207.712,-10.73283,3.37785,-18.83694
207.813,-13.82465,6.12916,-10.82818
207.912,-9.71131,-4.11335,-16.58958
208.014,-15.06411,2.28822,-12.54434
208.114,-10.03820,1.41652,-11.79522
208.213,-8.70340,-1.34841,-8.98943
208.313,-9.97009,0.36775,-9.38442
208.445,-10.47405,0.09534,-9.52062
208.513,-10.16078,0.62654,-5.32556
208.615,-11.05972,-1.32117,-4.94419
208.713,-7.54567,-2.71045,-5.63882
208.813,-7.92704,-1.79789,-5.70693
208.913,-9.42528,-1.55272,-2.02943
209.013,-6.98724,-0.85808,-5.14849
209.114,-9.76579,-0.35413,-2.22012
209.216,-7.69550,-1.60720,-2.91475
209.313,-7.57291,-2.27460,-1.94771
209.421,-6.48329,-2.96924,-2.58787
209.514,-6.85104,-2.17926,-1.40290
209.616,-6.11554,-1.83875,-3.20078
209.718,-4.73988,-1.60720,-3.40509
209.815,-4.94419,-1.08963,-3.54129
209.918,-6.10192,-1.15773,-3.93628
210.016,-4.57644,-1.60720,-6.07468
210.116,-3.41871,-1.57996,-6.86466
210.216,-4.49471,-0.38137,-5.70693
210.316,-5.67969,-0.70826,-6.57863
210.416,-5.76141,0.21793,-6.71483
210.518,-5.27107,0.09534,-7.73636
210.616,-6.31984,-0.38137,-7.47757
210.716,-5.14849,-0.57205,-8.02238
210.819,-5.47538,-0.74912,-8.44462
210.916,-5.81589,-0.59930,-7.92704
211.019,-5.55710,-0.27241,-8.09049
211.117,-6.19726,-0.50395,-7.73636
211.216,-5.80227,-0.43585,-6.94638
211.317,-4.99867,-0.65378,-7.91342
211.418,-5.72055,-0.96704,-7.65464
211.519,-6.59225,0.08172,-7.27327
211.617,-6.12916,-0.20431,-7.64102
211.719,-6.08830,-0.83084,-7.45033
211.817,-5.32556,-0.85808,-8.78512
211.921,-4.90333,-0.43585,-9.12563
212.017,-7.72274,-0.40861,-7.02810
212.117,-6.31984,-0.65378,-7.96790
212.218,-5.81589,-0.70826,-8.60806
212.317,-5.14849,-0.78998,-8.32203
212.418,-5.21659,-0.70826,-7.99514
212.517,-5.47538,-0.77636,-8.41737
212.618,-5.46176,-0.35413,-8.24031
212.720,-5.40728,-0.14982,-8.11773
212.820,-5.28470,-0.35413,-8.89409
212.918,-5.28470,-0.58567,-8.44462
213.018,-5.06677,-0.50395,-8.53996
213.118,-6.12916,-0.27241,-7.46395
213.222,-5.96571,-0.47671,-8.02238
213.318,-5.44814,-0.68102,-7.85894
213.419,-4.83522,-0.65378,-8.51272
213.519,-5.46176,-0.27241,-8.14497
213.619,-6.02019,0.20431,-7.66826
213.719,-6.06105,-0.14982,-7.92704
213.819,-5.39366,-0.40861,-8.04963
213.918,-5.73417,-0.70826,-7.54567
214.020,-5.27107,-1.22583,-8.10411
214.119,-5.89761,-1.40290,-7.85894
214.224,-5.01229,-1.32117,-8.22669
214.320,-4.15421,-1.93409,-9.52062
214.419,-5.54348,-1.37566,-7.57291
214.519,-4.95781,-2.54700,-8.21307
214.620,-4.05886,-3.01010,-9.67045
214.719,-3.09182,-2.60149,-9.38442
214.819,-4.38575,-3.13268,-8.68978
214.922,-3.55491,-4.18145,-7.72274
215.020,-2.31546,-3.73198,-7.39585
215.120,-2.28822,-5.03953,0.57205
215.220,-5.92485,-1.30755,-3.18716
215.322,-4.88970,0.19068,-3.15992
215.450,-4.80798,0.99429,-2.54700
215.521,-8.93495,2.34270,-1.10325
215.621,-8.51272,3.15992,0.46309
215.721,-5.42090,0.96704,-7.16430
215.821,-9.60235,4.59006,-3.63663
215.922,-8.41737,1.71616,-6.63311
216.021,-9.65683,1.38928,-5.47538
216.121,-11.30489,1.63444,-4.73988
216.221,-8.24031,2.19288,-8.93495
216.321,-10.67835,3.47319,-8.66254
216.421,-9.69769,4.41299,-7.38223
216.521,-13.42966,3.96352,-10.59663
216.621,-8.21307,3.74560,-18.34661
216.725,-9.94285,1.08963,-19.04125
216.821,-11.38661,2.30184,-17.21612
216.924,-9.86113,0.29965,-15.40461
217.022,-7.05534,-1.28031,-17.25698
217.122,-8.93495,-1.11687,-17.73369
217.224,-5.02591,-1.70254,-18.52367
217.324,-4.64454,-1.98857,-13.92000
217.453,-4.03162,-5.09401,-10.76007
217.522,-0.99429,-3.78646,-12.29917
217.622,-0.31327,-3.60939,-12.28555
217.722,2.11115,0.96704,-14.15154
217.823,2.95562,-1.71616,-11.87694
217.922,0.57205,-0.87170,-12.66692
218.025,-2.02943,-2.60149,-11.14144
218.123,-4.95781,-1.66168,-11.05972
218.226,-1.98857,-2.41080,-9.11201
218.323,-3.80008,-0.91256,-10.35146
218.423,-3.26888,-2.35632,-10.62387
218.527,-5.40728,-1.72978,-8.41737
218.623,-4.57644,-2.76493,-8.90771
218.725,-4.03162,-2.76493,-10.31060
218.823,-4.65816,-2.61511,-8.83961
218.923,-4.08610,-2.75131,-9.05753
219.023,-4.41299,-2.76493,-8.97581
219.126,-3.80008,-2.95562,-8.86685
219.224,-2.58787,-3.48681,-10.47405
219.324,-3.14630,-2.47890,-9.69769
219.424,-4.26317,-2.79217,-10.01096
219.524,-0.80360,-4.69902,-4.75350
219.624,-2.42442,-3.60939,-4.03162
219.726,-1.37566,-2.39718,-5.69331
219.825,-3.10544,0.14982,-5.38004
219.925,-2.26098,-0.50395,-5.55710
220.025,-2.62873,0.27241,-7.21878
220.125,-4.67178,2.43804,-7.58653
220.225,-5.33918,1.19859,-6.66035
220.326,-5.10763,0.66740,-7.60015
220.427,-4.49471,1.78427,-9.12563
220.525,-4.67178,0.98067,-9.28908
220.625,-4.71264,0.50395,-9.00305
220.728,-5.69331,2.69683,-10.07906
220.826,-4.93057,2.15201,-8.85323
220.927,-5.28470,0.29965,-9.43890
221.026,-5.93847,2.28822,-9.22098
221.126,-4.23593,4.50834,-8.55358
221.228,-3.97714,3.50043,-8.94857
221.327,-4.83522,0.53119,-9.23460
221.426,-6.12916,0.51757,-8.75788
221.529,-4.71264,2.88751,-9.03029
221.626,-4.67178,1.45738,-9.08477
221.731,-5.18935,0.02724,-8.70340
221.826,-5.28470,-0.49033,-8.51272
221.928,-5.05315,-0.84446,-8.98943
222.036,-5.28470,-0.39499,-8.56720
222.126,-5.12125,-0.38137,-8.71702
222.227,-5.36642,-0.66740,-8.45824
222.327,-5.35280,-0.70826,-8.18583
222.427,-5.25745,-0.96704,-8.13135
222.530,-5.44814,-0.70826,-7.89980
222.629,-5.12125,-0.61292,-8.85323
222.728,-5.35280,-0.61292,-8.49910
222.834,-5.38004,-0.76274,-8.25393
222.927,-5.14849,-0.55843,-7.74998
223.028,-5.44814,-0.91256,-8.37651
223.132,-5.44814,-0.81722,-8.19945
223.228,-5.43452,-0.83084,-8.22669
223.332,-5.31194,-0.80360,-8.15859
223.431,-5.28470,-1.07601,-8.37651
223.530,-5.40728,-0.70826,-8.14497
223.628,-5.63882,-0.72188,-8.44462
223.729,-5.61158,-0.73550,-8.04963
223.828,-5.59796,-0.87170,-7.95428
223.928,-5.24383,-0.73550,-8.37651
224.032,-4.91695,-1.06239,-8.29479
224.130,-5.18935,-1.02153,-8.18583
224.232,-5.95209,-1.00791,-8.11773
224.330,-5.21659,-1.02153,-7.96790
224.431,-5.44814,-0.83084,-8.45824
224.534,-5.28470,-0.76274,-8.66254
224.631,-5.54348,-1.22583,-8.26755
224.732,-5.73417,-1.21221,-7.81808
224.841,-7.09620,-0.72188,-7.89980
224.931,-6.70121,-0.38137,-7.42309
225.032,-4.67178,0.53119,-9.05753
225.131,-5.51624,0.08172,-9.19374
225.231,-5.67969,0.59930,-7.64102
225.331,-5.70693,0.55843,-7.66826
225.431,-6.02019,0.31327,-7.95428
225.531,-6.34708,0.31327,-7.21878
225.634,-6.27898,0.02724,-8.17221
225.741,-1.62082,-1.19859,-8.67616
225.832,-0.70826,-1.32117,-8.59444
225.934,-3.74560,0.96704,-11.08696
226.032,-4.12697,-0.08172,-9.64321
226.133,-12.95295,6.56501,-10.09268
226.232,-7.66826,4.97143,-10.73283
226.336,-4.93057,2.38356,-9.84751
226.467,-3.40509,-0.55843,-10.11992
226.535,-6.70121,5.76141,-9.76579
226.636,-4.86246,1.55272,-9.68407
226.735,-4.61730,1.25307,-10.63749
226.835,-3.14630,-0.40861,-10.07906
226.935,-1.37566,0.09534,-10.02458
227.039,-2.51976,1.14411,-9.88837
227.135,-1.89323,-0.70826,-9.56148
227.235,-0.93980,-3.65025,-9.11201
227.338,-0.77636,-3.41871,-9.98372
227.436,-2.64235,-0.85808,-9.76579
227.538,-3.30974,1.57996,-10.44681
227.648,-5.89761,3.48681,-9.75217
227.736,-5.51624,3.93628,-9.67045
227.838,-3.18716,1.53910,-10.24250
227.936,-2.61511,-1.82513,-9.58873
228.036,-1.47100,-3.56853,-8.98943
228.138,-3.96352,-0.42223,-9.46614
228.237,-3.63663,1.11687,-9.90199
228.339,-1.92047,2.90113,-8.93495
228.436,-4.90333,0.57205,-8.45824
228.536,-4.45385,1.98857,-8.28117
228.639,-3.94990,2.42442,-9.08477
228.736,-3.52767,1.44376,-9.28908
228.837,-2.81941,1.57996,-10.25612
228.939,-2.57425,2.73769,-10.66473
229.038,-3.58215,1.06239,-9.69769
229.137,-3.25526,1.13049,-9.94285
229.239,-3.28250,0.14982,-9.77941
229.337,-2.57425,1.92047,-9.03029
229.437,-2.68321,0.78998,-10.88266
229.537,-1.70254,0.10896,-10.43319
229.637,-2.64235,1.75702,-10.35146
229.745,-6.63311,4.53558,-9.69769
229.837,-4.20869,2.24736,-8.96219
229.940,-2.45166,1.44376,-8.98943
230.037,-4.19507,2.15201,-9.77941
230.138,-2.31546,-1.08963,-8.96219
230.240,-1.51186,-0.31327,-11.12782
230.341,-2.66959,1.53910,-9.87475
230.439,-2.19288,0.91256,-10.39233
230.541,-2.68321,2.66959,-10.67835
230.638,-3.11906,2.11115,-10.18802
230.740,-1.67530,0.87170,-10.01096
230.838,-1.57996,2.66959,-9.57510
230.939,-3.96352,2.32908,-9.28908
231.038,-2.34270,1.57996,-9.82027
231.139,-1.59358,1.28031,-9.99734
231.243,-3.15992,3.60939,-9.38442
231.340,-5.63882,6.02019,-11.07334
231.440,-3.96352,1.57996,-8.45824
231.539,-5.92485,4.34489,-7.05534
231.640,-5.72055,4.72626,-7.92704
231.739,-6.37432,4.69902,-7.30051
231.843,-5.55710,4.38575,-8.79874
231.940,-7.31413,5.08039,-6.96000
232.041,-5.32556,5.48900,-7.83170
232.142,-7.43671,4.52196,-6.21088
232.240,-6.42880,4.42661,-7.24603
232.340,-6.27898,4.68540,-7.42309
232.440,-6.06105,5.28470,-7.70912
232.540,-6.63311,4.56282,-7.23240
232.643,-6.68759,4.73988,-7.27327
232.740,-6.63311,4.76712,-7.09620
232.842,-6.53777,4.60368,-7.28689
232.940,-6.14278,2.30184,-7.92704
233.041,-6.26536,-0.58567,-7.54567
233.140,-4.97143,1.41652,-7.69550
233.240,-5.99295,1.15773,-7.57291
233.340,-5.93847,0.89894,-7.42309
233.442,-6.08830,0.96704,-7.81808
233.541,-6.45604,1.04877,-8.03601
233.641,-6.37432,1.41652,-7.91342
233.743,-6.14278,1.41652,-7.43671
233.841,-5.32556,1.67530,-7.09620
233.942,-6.64673,0.87170,-8.15859
234.041,-6.60587,1.60720,-8.04963
234.146,-5.82951,0.44947,-7.40947
234.243,-6.00657,1.41652,-7.64102
234.347,-5.09401,1.67530,-7.50481
234.444,-5.36642,1.10325,-7.94066
234.544,-5.92485,1.19859,-8.02238
234.644,-7.09620,0.65378,-7.62739
234.745,-6.02019,0.77636,-7.51843
234.844,-5.99295,1.68892,-7.64102
234.944,-6.00657,1.34841,-7.49119
235.044,-6.26536,1.10325,-7.60015
235.144,-5.67969,1.03515,-7.68188
235.244,-6.11554,0.77636,-7.51843
235.344,-7.13706,1.29393,-7.45033
235.446,-6.60587,1.70254,-7.58653
235.546,-6.93276,1.40290,-7.36861
235.644,-7.27327,1.52548,-6.57863
235.745,-6.98724,1.32117,-6.76931
235.845,-6.31984,1.38928,-6.89190
235.946,-6.51053,1.34841,-7.72274
236.045,-6.23812,1.96133,-7.40947
236.149,-6.41518,1.60720,-7.54567
236.247,-6.34708,1.25307,-7.36861
236.349,-6.22450,0.73550,-6.70121
236.461,-5.58434,1.34841,-7.09620
236.547,-6.89190,1.32117,-7.84532
236.647,-7.68188,0.81722,-6.48329
236.750,-7.51843,1.03515,-7.04172
236.848,-8.18583,1.67530,-7.30051
236.950,-3.02372,2.20650,-6.79655
237.048,-6.87828,1.06239,-6.98724
237.150,-7.28689,1.02153,-6.67397
237.248,-6.96000,1.55272,-6.68759
237.351,-7.50481,1.40290,-7.10982
237.481,-7.40947,1.89323,-6.46967
237.550,-6.25174,2.43804,-7.30051
237.650,-4.39937,2.15201,-8.32203
237.749,-5.57072,1.22583,-6.83741
237.850,-5.62520,1.96133,-7.68188
237.950,-6.18364,1.15773,-8.58082
238.050,-5.89761,1.68892,-7.91342
238.150,-5.89761,1.51186,-8.02238
238.254,-5.36642,1.06239,-7.12344
238.351,-7.85894,0.14982,-6.17002
238.452,-6.78293,-1.90685,-4.01800
238.552,-4.93057,1.67530,-7.50481
238.652,-4.11335,3.65025,-9.15287
238.752,-4.78074,1.51186,-7.64102
238.852,-6.53777,2.05667,-6.41518
238.955,-6.44242,2.94200,-7.01448
239.053,-6.37432,3.74560,-6.63311
239.154,-6.41518,3.75922,-6.44242
239.252,-7.40947,3.58215,-5.82951
239.355,-9.50700,4.88970,-6.31984
239.462,-9.23460,3.45957,-6.71483
239.552,-6.33346,2.07029,-4.39937
239.653,-7.25965,3.24164,-5.44814
239.754,-5.12125,4.46747,-6.15640
239.853,-6.71483,4.24955,-5.29832
239.956,-9.38442,0.39499,-5.24383
240.055,-9.86113,2.80579,-7.64102
240.153,-8.92133,2.66959,-4.61730
240.255,-8.28117,3.97714,-3.32336
240.353,-8.73064,2.66959,-3.89542
240.465,-7.54567,3.74560,-4.44023
240.556,-8.02238,4.45385,-4.05886
240.654,-6.37432,8.83961,-3.09182
240.758,-6.68759,8.89409,-3.02372
240.854,-6.53777,6.49691,-3.07820
240.955,-7.66826,6.57863,-3.15992
241.054,-8.92133,5.48900,-2.41080
241.154,-8.13135,3.73198,-4.12697
241.255,-8.73064,3.14630,-4.26317
241.357,-7.19154,4.61730,-4.37213
241.459,-8.06325,4.50834,-4.05886
241.560,-2.96924,3.44595,-5.63882
241.657,-7.79084,4.26317,-4.18145
241.760,-9.60235,4.20869,-2.72407
241.858,-7.51843,5.32556,-2.73769
241.958,-7.30051,5.96571,-2.83303
242.058,-8.21307,4.68540,-2.90113
242.160,-7.19154,5.88399,-2.50614
242.258,-7.69550,5.10763,-3.47319
242.359,-9.34356,6.18364,-2.99648
242.469,-7.10982,5.38004,-3.58215
242.560,-7.10982,5.05315,-5.54348
242.658,-6.66035,5.12125,-4.50834
242.758,-6.89190,4.54920,-5.12125
242.861,-7.09620,5.82951,-5.01229
242.959,-7.36861,7.99514,-8.19945
243.061,-5.84313,6.53777,-5.97933
243.159,-5.66606,5.99295,-4.83522
243.259,-6.57863,6.04743,-5.13487
243.360,-5.69331,6.37432,-4.53558
243.473,-5.63882,6.40156,-4.87608
243.559,-5.54348,5.81589,-5.18935
243.661,-6.89190,7.45033,-4.86246
243.760,-6.21088,10.63749,-7.85894
243.860,-8.71702,5.91123,-3.39147
243.959,-0.43585,7.83170,0.14982
244.060,-5.73417,8.19945,-4.72626
244.160,-6.15640,9.79303,-0.12258
244.263,-5.63882,9.47976,3.92266
244.361,-2.41080,9.94285,5.29832
244.461,-1.77065,7.65464,6.11554
244.561,-0.69464,7.73636,4.22231
244.663,-1.29393,8.18583,3.52767
244.761,-1.77065,7.83170,1.83875
244.861,0.38137,9.41166,4.03162
244.966,-3.60939,8.70340,1.02153
245.110,1.33479,9.69769,-1.06239
248.031,-0.76274,9.20736,1.06239
248.131,-0.02724,9.34356,3.15992
248.233,-0.28603,9.28908,1.90685
248.332,-0.16344,9.39804,2.05667
248.431,-0.10896,9.50700,1.94771
248.532,-0.29965,9.47976,1.67530
248.632,-0.20431,9.56148,1.72978
248.732,-0.17706,9.41166,1.63444
248.832,-0.17706,9.61597,2.05667
248.932,-0.47671,9.35718,2.31546
249.032,-0.31327,9.34356,1.79789
249.132,-0.17706,9.45252,2.53338
249.232,-0.12258,9.64321,1.77065
